Theta,Alpha,Spatial Frequency,Visibilities Squared,Expected Value,Chi-Squared Value
1.35,0.02,19.244318950918554,0.9539640677923776,0.9616778132794308,6.187297722521537e-05
1.35,0.02,19.33547176687147,0.9604422109329365,0.9613198723174545,8.012832440644518e-07
1.35,0.02,19.427469523507956,0.9544170096304724,0.9609570117202985,4.4509407614769395e-05
1.35,0.02,19.520326877456796,0.9517620203103928,0.9605891305734455,8.111467548001067e-05
1.35,0.02,19.614054481634135,0.9498478980152592,0.9602161425778695,0.00011195447623021041
1.35,0.02,19.708666078730424,0.954609904674185,0.959837947971515,2.8476095133058647e-05
1.35,0.02,19.804172754476987,0.9731477265627554,0.9594544563642184,0.000195429441685725
1.35,0.02,19.900587263458533,0.9680428520238489,0.9590655694747353,8.403137859568625e-05
1.35,0.02,19.99792260374431,0.9523788920974117,0.9586711867521129,4.129984562873888e-05
1.35,0.02,20.096193539449168,0.9572112689902147,0.9582711991255561,1.1723736378909363e-06
1.35,0.02,20.195412086598235,0.962875823837739,0.957865507322495,2.620751179682548e-05
1.35,0.02,20.295593557055792,0.9538060223089726,0.9574539972247418,1.3899070894951271e-05
1.35,0.02,152.40880154766396,0.009856167379765312,0.03478814501555681,0.017868256802817006
1.35,0.02,153.07107329260376,0.0089140409836876,0.0332371063171378,0.017799729662694448
1.35,0.02,153.73897217338381,0.008459517717005564,0.03171628748147467,0.017053614493608312
1.35,0.02,154.41258049147447,0.007780808057369626,0.030226158547861974,0.01666747555245258
1.35,0.02,155.09196130229205,0.0071355938589511255,0.028767230275390854,0.01626599744130855
1.35,0.02,155.7771890721086,0.006282776445340563,0.027339984055118526,0.016218224247218516
1.35,0.02,156.46833955354103,0.005627242039288042,0.025944894673682665,0.0159109147970701
1.35,0.02,157.16550051549655,0.004998318664681054,0.024582409029882266,0.015602075246821478
1.35,0.02,157.8687398576231,0.00452771661409891,0.023253008125043124,0.015079190627048784
1.35,0.02,158.57814826101202,0.004297926246746126,0.021957123021089556,0.014202554242441321
1.35,0.02,159.2937852218987,0.0036010661526816633,0.020695234350892894,0.0141197041518947
1.35,0.02,160.01575525379744,0.0031560021853294863,0.019467734085562356,0.013667363464883115
1.35,0.02,160.74414274733272,0.0024938210731325684,0.018275043068948785,0.013627708932975947
1.35,0.02,161.47902230161674,0.002445112954632906,0.017117587432471573,0.012576626709348315
1.35,0.02,162.2204810411556,0.001981940151653585,0.01599576115265108,0.012277451330626422
1.35,0.02,162.9686076563993,0.0014224116212161804,0.014909944137372013,0.012200819245082997
1.35,0.02,163.7235040528886,0.001171867675415498,0.013860485448978537,0.011615828435175408
1.35,0.02,164.48525076277994,0.0012067102362941218,0.012847750788685755,0.010547669189051008
1.35,0.02,165.2539413947682,0.0008103061612269378,0.011872071839656,0.010306765455692922
1.35,0.02,166.02968321414843,0.0005825034005183455,0.010933747992338472,0.009799774484903682
1.35,0.02,166.81254952193015,0.00044435003711783776,0.01003310217821496,0.00916408165592438
1.35,0.02,167.60267535927414,0.0005951380113562142,0.009170367572470762,0.008018714783752169
1.35,0.02,168.40012526508636,0.00018950338683020566,0.008345836811780607,0.00797113296596674
1.35,0.02,169.20502628515214,0.00010578549447869468,0.007559713858918505,0.007349623160227512
1.35,0.02,170.01747076049477,0.00018492296591485124,0.006812216817361616,0.006447390764411223
1.35,0.02,170.8375778147493,0.00017837505588975548,0.006103514921499635,0.005751977815827735
1.35,0.02,171.66544354064388,0.0001811178865526948,0.005433773099062539,0.005077574326073141
1.35,0.02,172.50117849676963,0.0003256655145587038,0.004803116530458345,0.004173866586965288
1.35,0.02,173.34489535227732,0.00046551707564539146,0.004211641056876194,0.00333206099314675
1.35,0.02,174.19672208465695,0.00047873804575457546,0.0036594036183645513,0.0027645579826222175
1.35,0.02,175.05676285055833,0.00042310438941195943,0.0031464465946692746,0.002357132893817745
1.35,0.02,175.92515037544308,0.000937136906774221,0.0026727624500175965,0.0011270721145977749
1.35,0.02,128.64812250328686,0.06664850930438901,0.1216974420756796,0.024900975300479824
1.35,0.02,129.20714544493,0.0656571598078876,0.11890924517200535,0.023848310461690742
1.35,0.02,129.77091824651276,0.06357667301863154,0.11613485470033107,0.0237858175206264
1.35,0.02,130.33951037862704,0.06191811408381341,0.11337486345445962,0.023354357175098737
1.35,0.02,130.91297506628882,0.05856515591112439,0.11062995935264129,0.02450279990398524
1.35,0.02,131.4913751664067,0.05613675207295377,0.10790079840825226,0.024833147970460233
1.35,0.02,132.07477462169155,0.05533846065188463,0.10518804711433251,0.02362417915959648
1.35,0.02,132.6632475177934,0.05567496362454646,0.10249234128806702,0.021385664760337646
1.35,0.02,133.2568511687396,0.05148166047456251,0.09981440970789905,0.023403982003088724
1.35,0.02,133.85566211835192,0.05026077674146367,0.0971549092253384,0.0226345706969347
1.35,0.02,134.45973058734543,0.04846403490474277,0.09451462857530386,0.022437343397286938
1.35,0.02,135.06914479547675,0.04580997515134039,0.09189420429028658,0.023110882690948804
1.35,0.02,135.68397597679066,0.04421325706034209,0.08929436425486946,0.022759624785319416
1.35,0.02,136.3042871003259,0.043493947153507614,0.0867158851971374,0.021543180052886562
1.35,0.02,136.9301517077941,0.039537675586756964,0.08415951286267331,0.023658743903702657
1.35,0.02,137.56164466271863,0.03864023198437052,0.08162600199409233,0.022637105556908586
1.35,0.02,138.19885198346822,0.03651545780183355,0.0791160777956061,0.02293860962802435
1.35,0.02,138.84184164715856,0.034874329165103815,0.07663055113504857,0.022753093216444763
1.35,0.02,139.4906926687987,0.03397421476452654,0.07417020199329825,0.02178391518256306
1.35,0.02,140.14549559092092,0.03175352365452782,0.07173578095296422,0.02228428933848967
1.35,0.02,140.80631228683663,0.028840233619903916,0.06932815763342545,0.023645111119098103
1.35,0.02,141.4732567446595,0.028428140700725683,0.06694802385333126,0.022163184403187663
1.35,0.02,142.14638344161784,0.028233281742106632,0.06459629803441909,0.020469732695369502
1.35,0.02,142.8257996169367,0.02513697414574092,0.06227372231291425,0.0221463887689599
1.35,0.02,143.51158321558478,0.02460194918088477,0.059981152606233254,0.020868022380785563
1.35,0.02,144.20383478970763,0.02370140589233245,0.05771937886925693,0.020049115360025738
1.35,0.02,144.90263545108448,0.022644773119384124,0.055489265126226796,0.019440889201426455
1.35,0.02,145.60807852211553,0.020592571018463568,0.05329164349654638,0.020063733650777824
1.35,0.02,146.32025910672232,0.019640629519219577,0.05112734888156418,0.01939106012517181
1.35,0.02,147.03928523058093,0.01807812486835155,0.048997185751053336,0.019511086426992758
1.35,0.02,147.76524481221898,0.01782907027866486,0.04690202576773324,0.01802132694769105
1.35,0.02,148.49824988507078,0.015853617190507967,0.04484267609186028,0.018740307430907644
1.35,0.02,178.397373536965,0.0016998886603666731,0.0015567623385789114,1.3158812672198736e-05
1.35,0.02,179.17257509137167,0.0019253404322470353,0.0012744418134344971,0.00033243495898045196
1.35,0.02,179.95436331429246,0.0018880381860963264,0.0010208770625115286,0.000736590566945329
1.35,0.02,180.74283454114908,0.0026325673702202695,0.0007959250784114804,0.004238156328473826
1.35,0.02,181.53806257949412,0.004171283437229361,0.0005994264306925026,0.021283950493152685
1.35,0.02,182.34013459350203,0.0037504673462265617,0.0004311931662623485,0.025551381477770765
1.35,0.02,183.149139253038,0.004037203802550985,0.0002910121920380809,0.0482246172725328
1.35,0.02,183.96517929326149,0.0041910255689203944,0.00017864306514552884,0.09011944204765901
1.35,0.02,184.7883341919896,0.0036881945084403455,9.382265066398016e-05,0.13770138618493225
1.35,0.02,185.6187100931481,0.005175164975662689,3.625754999429658e-05,0.7283550469831487
1.35,0.02,186.45637663820153,0.005229343704665682,5.628877088652212e-06,4.847715835696424
1.35,0.02,187.30145616218724,0.00446588762731753,1.5864535015044403e-06,12.562602655316065
1.35,0.02,188.15404744592115,0.0052408455905203,2.375299791112903e-05,1.1458787316739065
1.35,0.02,189.01423780906944,0.007231202483347215,7.172037608940163e-05,0.7146948585468917
1.35,0.02,189.88212923250796,0.005560492121439258,0.00014504967819704641,0.20218601806361225
1.35,0.02,169.31215973182833,3.92656426651334e-05,0.007458521340195118,0.007380196770194014
1.35,0.02,170.04788272371903,0.00015050548964302374,0.006785120055516292,0.006487447543674792
1.35,0.02,170.78985694593595,6.054101897438072e-05,0.006143509445706089,0.006023024007308585
1.35,0.02,171.5381738278425,2.508326431993906e-05,0.0055337921643291875,0.0054837393317100965
1.35,0.02,172.29290341820612,0.00010352432929699562,0.0049560712551163285,0.004751185052670507
1.35,0.02,173.0541284422057,6.800625627208646e-05,0.004410420190167116,0.0042754562967324
1.35,0.02,173.8219330540307,0.0006087527764073741,0.0038968920762342952,0.002774482804130967
1.35,0.02,174.59641475686396,0.00018778461110698124,0.003415511699275001,0.0030502668627676033
1.35,0.02,175.3776489809688,0.0005824603077179446,0.0029662969841155063,0.001915747927523393
1.35,0.02,176.16573646469666,0.0007077196059861732,0.0025492286985717926,0.0013302673628205303
1.35,0.02,176.96074330289267,0.0009006681364445593,0.002164282683141328,0.0007377602450277581
1.35,0.02,177.76278560045776,0.0015434678376838682,0.001811385549273804,3.9627069020377804e-05
1.35,0.02,178.57195710761346,0.0011142926579126898,0.0014904515503953966,9.493466081220804e-05
1.35,0.02,179.38834069711154,0.001504406198720168,0.001201372613539265,7.643702937181218e-05
1.35,0.02,180.2120331562646,0.0017610459152650293,0.0009440076154842688,0.0007071463962355717
1.35,0.02,181.04313301200463,0.001974320029044751,0.0007181871148360383,0.0021970178322103426
1.35,0.02,181.88175347201394,0.0025184854959903508,0.0005237097007226439,0.007597969768166002
1.35,0.02,182.72798400011104,0.0024190351419560055,0.0003603502489270766,0.011761289194067423
1.35,0.02,183.58192858694548,0.0026234471436353294,0.00022784888647506241,0.02518726818679195
1.35,0.02,184.44370639439379,0.0027944113318018925,0.00012591245733544707,0.05655426312630628
1.35,0.02,185.3133988531351,0.003695209540117017,5.4219406991925876e-05,0.24450302732909673
1.35,0.02,186.1911559814778,0.003837831005696634,1.2408705544310477e-05,1.1793217046086222
1.35,0.02,187.07704947621,0.0043021197299194305,8.993333399782658e-08,205.79088473642236
1.35,0.02,187.97122047351343,0.004680397582415656,1.683421550649306e-05,1.2919415976817257
1.35,0.02,188.87377155577119,0.0049473094622650505,6.217717299327133e-05,0.38381477212333687
1.35,0.02,189.7848350583847,0.00572575992533863,0.0001356182541308468,0.2304238769658804
1.35,0.02,183.82684078418677,0.003200889426064599,0.00019568264592733893,0.046152625076096215
1.35,0.02,184.62563535101395,0.0035140252924313496,0.00010836404850392887,0.10703299358521796
1.35,0.02,185.43121704951378,0.0036241318189697896,4.685084915461055e-05,0.2731420959900039
1.35,0.02,186.24368514704577,0.0045144758480202924,1.0853281727272583e-05,1.8688003066074212
1.35,0.02,187.06311569747191,0.004454534152604107,5.768987331273844e-08,343.9487628869741
1.35,0.02,187.88959851778054,0.004948469722836098,1.412334129807658e-05,1.7239386699741672
1.35,0.02,188.723224976476,0.0057399143527326665,5.268300470431526e-05,0.6139475261050747
1.35,0.02,189.56410093542948,0.0057181250262094046,0.0001153435467338592,0.2721535898248851
1.35,0.02,38.260405934745904,0.8530262173305093,0.8555812103665329,7.629888706102343e-06
1.35,0.02,38.42666133169938,0.8190846190505865,0.8544041402050778,0.0014600450956184946
1.35,0.02,38.59432935377234,0.8269853819373166,0.8532132694482201,0.0008062486929316938
1.35,0.02,38.76343066176413,0.8664895939406456,0.8520083710829044,0.0002461311679238908
1.35,0.02,38.933981084982484,0.8317240413415107,0.8507892508828,0.00042722943957755827
1.35,0.02,39.10599931729397,0.8138995472007426,0.8495556926891525,0.0014965007262400121
1.35,0.02,39.279504375486624,0.8370297097946711,0.8483074764027767,0.00014993150856837877
1.35,0.02,39.45451829289437,0.8714945057613065,0.8470443584815985,0.0007057596169709893
1.35,0.02,39.631058114911355,0.8624632337990615,0.8457661296463113,0.0003296340173901009
1.35,0.02,39.80914660594046,0.8635040347964286,0.8444725375706839,0.00042890428112141177
1.35,0.02,39.98879870179971,0.8503402962332871,0.8431633851045137,6.108905374718884e-05
1.35,0.02,40.17004063935623,0.8372741730273041,0.8418383911270425,2.4745945399436837e-05
1.35,0.02,40.352893603866534,0.849110061991665,0.840497309354498,8.825668703924665e-05
1.35,0.02,40.53737632254507,0.819710438024437,0.8391399098313909,0.0004498705999730933
1.35,0.02,40.72351066695661,0.8361629264443441,0.8377659378137914,3.067259403363852e-06
1.35,0.02,40.91131890177735,0.8489855214369092,0.8363751338165104,0.0001901322379242259
1.35,0.02,41.10082660917392,0.839269056465154,0.8349672118189978,2.2163585704578246e-05
1.35,0.02,41.29205400578058,0.8273471297999622,0.8335419237039121,4.603904185393682e-05
1.35,0.02,41.48502459094005,0.8345258644069153,0.8320989951474637,7.07811743172191e-06
1.35,0.02,41.679765292321164,0.8381058853197183,0.8306381241480744,6.713808973541819e-05
1.35,0.02,41.876294511265236,0.8206693902776427,0.8291590707433347,8.692502675625037e-05
1.35,0.02,42.07464614823981,0.8506679562434211,0.8276614763775663,0.000639510392744829
1.35,0.02,42.27483640496496,0.8189945267942131,0.8261451139001681,6.189093792307767e-05
1.35,0.02,42.47689717476491,0.8183928400332023,0.8246096356069211,4.6868900794451474e-05
1.35,0.02,42.68085163874859,0.8141953191388013,0.8230547576881663,9.536382686182368e-05
1.35,0.02,42.88672970147921,0.8030433590716402,0.8214801430792003,0.00041378359222086786
1.35,0.02,43.0945554858863,0.8134693609564031,0.8198854967654203,5.021042436067332e-05
1.35,0.02,43.30435674638129,0.8193318626985093,0.8182704939513695,1.3766885470418305e-06
1.35,0.02,43.51616176720625,0.8048352209566495,0.8166348036352253,0.0001704925515894842
1.35,0.02,43.73000267557873,0.8095787779137551,0.8149780628675767,3.577062910133936e-05
1.35,0.02,43.94590561877933,0.8200767072382765,0.8132999527794136,5.646674494296274e-05
1.35,0.02,44.16390391594702,0.8227952466505127,0.8116000966527073,0.0001544250474960138
1.35,0.02,55.24641310659571,0.7011284131903464,0.718893696161498,0.0004390152267717073
1.35,0.02,55.48647889044959,0.7098210136509039,0.7167698930487316,6.736740110577134e-05
1.35,0.02,55.72858444541957,0.6943546986391326,0.7146239932607489,0.0005749097544055964
1.35,0.02,55.97275960482885,0.6973777337825667,0.7124556879169804,0.000319100127538002
1.35,0.02,56.219027225530425,0.67939937685101,0.7102647304542997,0.0013412886944938968
1.35,0.02,56.467414300679465,0.6746678014322213,0.7080508381553413,0.0015739366169815676
1.35,0.02,56.71794828971617,0.6824187811879083,0.7058137247058276,0.0007754501833111119
1.35,0.02,56.970661007845784,0.6957658807488958,0.7035530654328261,8.619143072645652e-05
1.35,0.02,57.22557706789881,0.6779953288821743,0.7012686007331492,0.0007723790600108339
1.35,0.02,57.48272934071329,0.6807961549101578,0.6989599978401368,0.0004720229927384344
1.35,0.02,57.74213939298072,0.6733833368906287,0.6966270263658656,0.0007755500145317251
1.35,0.02,58.00384510963112,0.6790410863413444,0.6942693102405767,0.00033401851371594153
1.35,0.02,58.267877081281675,0.6828752121605526,0.6918865398389424,0.00011736610246272147
1.35,0.02,58.53426234924055,0.6746578996072174,0.6894784387948679,0.0003185717920296455
1.35,0.02,58.80303249512512,0.6488309196507251,0.6870446910904209,0.0021254691966655754
1.35,0.02,59.07421966818919,0.664074560244383,0.6845849769113297,0.0006144995961637213
1.35,0.02,59.347860808002785,0.656623209913468,0.6820989343554577,0.0009514932558243422
1.35,0.02,59.62398510653345,0.6392876830050537,0.6795862734168455,0.0023896544893590647
